id_animal,perimetro_toracico_cm,comprimento_corporal_cm,fator_genetico,peso_kg
1444,170.5,159.0,11463.0,413.2
1445,196.0,157.8,11006.0,563.6
1446,180.2,141.0,11396.0,396.7
1447,182.1,142.3,11111.0,424.9
1448,198.8,145.4,11156.0,505.3
1449,208.6,127.5,11187.0,520.5
1450,190.3,153.4,10870.0,509.2
1451,194.6,147.3,11885.0,455.6
1452,215.5,159.7,10835.0,674.0
1453,193.6,139.0,11529.0,453.9
1454,229.0,143.8,11208.0,684.3
1455,198.5,134.9,11511.0,441.8
1456,163.6,140.0,11192.0,362.4
1457,201.3,138.2,11541.0,489.8
1458,195.7,160.0,11602.0,535.1
1459,209.3,143.0,11560.0,540.8
1460,200.1,151.2,10925.0,554.6
1461,187.9,146.2,11523.0,445.8
1462,171.6,137.3,11108.0,379.4
1463,186.9,148.3,10832.0,478.0
1464,177.2,156.0,11256.0,446.9
1465,181.3,137.9,11277.0,395.5
1466,198.8,158.1,11314.0,555.3
1467,215.0,141.5,11575.0,553.3
1468,195.9,145.2,11140.0,518.5
1469,172.1,155.3,11147.0,400.0
1470,196.7,143.4,10867.0,505.4
1471,207.9,150.4,11556.0,558.0
1472,180.9,146.9,11425.0,415.1
1473,188.0,151.3,11184.0,488.9
1474,190.2,126.2,11576.0,389.7
1475,178.2,131.7,11391.0,388.2
1476,199.7,156.2,11316.0,538.2
1477,188.2,160.4,11362.0,502.4
1478,196.3,140.9,11500.0,460.4
1479,176.7,147.6,11526.0,406.0
1480,183.4,152.9,11118.0,462.7
1481,200.8,156.9,10955.0,575.5
1482,184.4,129.7,10972.0,419.9
1483,215.9,141.1,11503.0,562.1
1484,184.0,146.7,11760.0,431.1
1485,193.4,157.0,11250.0,510.4
1486,204.0,175.0,10986.0,664.4
1487,168.7,147.7,11632.0,343.6
1488,163.6,135.9,11716.0,300.6
1489,167.1,154.0,11769.0,364.3
1490,208.9,163.2,11468.0,648.5
1491,181.7,151.1,11747.0,426.2
1492,228.4,140.9,10817.0,704.3
1493,181.5,159.6,10918.0,485.0
1494,192.8,156.6,10902.0,528.1
1495,213.1,139.7,11584.0,571.1
1496,220.1,153.8,10877.0,691.6
1497,220.9,160.0,11346.0,678.5
1498,208.1,161.8,11320.0,626.3
1499,205.4,149.3,11142.0,560.9
1500,198.9,146.4,11757.0,462.8
1501,201.7,162.3,10987.0,614.7
1502,181.7,137.9,11188.0,423.5
1503,177.7,154.4,11652.0,446.1
1504,189.9,136.3,10833.0,460.3
1505,187.4,160.7,11540.0,485.4
1506,183.2,147.4,11698.0,435.5
1507,200.4,162.7,11825.0,565.5
1508,204.3,154.9,11764.0,574.4
1509,191.3,137.8,11151.0,451.6
1510,212.2,164.2,11445.0,643.5
1511,172.9,165.5,10885.0,443.7
1512,187.1,158.8,11084.0,509.7
1513,179.2,142.4,10904.0,396.3
1514,162.0,146.9,11147.0,357.6
1515,188.8,151.5,11763.0,467.6
1516,188.2,143.0,11182.0,461.5
1517,212.7,166.9,11418.0,663.5
1518,199.5,151.4,11277.0,557.3
1519,174.6,123.0,11305.0,344.8
1520,217.8,153.4,11867.0,604.2
1521,208.3,146.5,11126.0,562.6
1522,198.7,149.3,11490.0,499.8
1523,186.6,146.3,11262.0,460.6
1524,175.6,158.1,10867.0,433.6
1525,184.4,161.2,11338.0,499.8
1526,206.3,152.8,11695.0,576.2
1527,218.3,146.6,10909.0,627.1
1528,213.1,149.6,10877.0,622.1
1529,182.7,150.2,10969.0,457.1
1530,173.2,142.0,11641.0,379.2
1531,192.1,155.8,11596.0,520.0
1532,163.5,154.6,11422.0,336.4
1533,194.8,165.4,11315.0,550.2
1534,187.8,162.6,11777.0,482.7
1535,183.0,143.1,11643.0,390.7
1536,166.1,158.2,11693.0,365.9
1537,197.7,140.5,11695.0,476.0
1538,182.0,157.0,11507.0,447.7
1539,172.5,144.8,11304.0,357.9
1540,146.9,139.8,11751.0,299.8
1541,189.6,152.8,11819.0,468.7
1542,216.6,123.3,10826.0,535.7
1543,214.9,132.5,10857.0,547.2
1544,183.1,148.2,11855.0,423.3
1545,181.0,150.8,11105.0,442.3
1546,197.0,146.3,11761.0,454.6
1547,175.0,134.2,11228.0,350.1
1548,194.5,141.8,10931.0,502.9
1549,201.5,153.9,10888.0,603.0
1550,208.4,155.8,10972.0,622.3
1551,188.5,149.8,11075.0,497.3
1552,186.9,161.6,11337.0,495.7
1553,176.8,154.0,11572.0,414.8
1554,177.6,142.5,11885.0,394.6
1555,186.6,147.2,11286.0,479.1
1556,195.5,136.0,11370.0,476.6
1557,203.7,148.9,11374.0,527.3
1558,178.0,161.1,11393.0,446.8
1559,212.4,156.9,11370.0,626.5
1560,185.9,164.0,10810.0,520.7
1561,189.7,147.0,10802.0,495.3
1562,178.8,163.5,10907.0,491.4
1563,153.6,148.1,10912.0,335.3
1564,203.3,164.7,11575.0,613.2
1565,201.1,149.8,11025.0,544.2
1566,185.8,157.1,11784.0,439.6
1567,191.0,164.8,11821.0,513.8
1568,197.7,148.1,11873.0,515.9
1569,166.6,152.2,11833.0,349.6
1570,182.1,162.9,11099.0,496.8
1571,201.9,148.7,11361.0,544.0
1572,171.2,136.8,10993.0,367.5
1573,194.4,171.4,11687.0,554.5
1574,169.7,145.3,11777.0,341.2
1575,197.0,151.6,11736.0,467.0
1576,189.5,161.6,11277.0,497.6
1577,165.8,143.9,11635.0,334.1
1578,207.5,139.9,10907.0,568.6
1579,179.0,152.5,10844.0,449.1
1580,177.8,132.1,11629.0,351.4
1581,193.0,147.1,11268.0,473.0
1582,207.2,152.5,11895.0,560.2
1583,174.8,147.3,10907.0,432.8
1584,190.9,134.6,11741.0,433.7
1585,196.4,165.9,11328.0,574.3
1586,200.4,151.0,11710.0,495.8
1587,192.6,164.3,11699.0,516.0
1588,184.5,147.4,11808.0,454.1
1589,177.6,141.2,11128.0,417.0
1590,191.3,152.7,11845.0,448.7
1591,173.9,147.8,10967.0,406.9
1592,146.2,138.2,10890.0,276.7
1593,196.5,164.7,11275.0,552.9
1594,203.6,143.8,11711.0,474.1
1595,154.6,131.6,11321.0,279.2
1596,174.9,163.3,11712.0,414.4
1597,199.3,145.0,11603.0,484.4
1598,220.9,143.9,11030.0,631.2
1599,190.3,132.3,11844.0,402.7
1600,179.1,167.4,10867.0,493.9
1601,187.3,137.1,11788.0,394.6
1602,210.6,150.6,11135.0,596.6
1603,180.3,159.1,11350.0,429.4
1604,178.0,154.2,11265.0,438.5
1605,182.8,149.4,10989.0,411.3
1606,175.7,133.0,11194.0,362.4
1607,191.8,141.9,11012.0,488.0
1608,214.4,151.9,11024.0,617.2
1609,194.8,142.1,11006.0,501.0
1610,186.2,152.0,11338.0,482.3
1611,185.6,156.8,11678.0,413.1
1612,166.6,159.6,11426.0,385.3
1613,203.2,137.7,11783.0,439.8
1614,188.8,172.0,11500.0,531.4
1615,187.3,157.7,11558.0,478.4
1616,237.9,150.0,11534.0,698.7
1617,194.5,160.9,11294.0,567.7
1618,178.7,173.7,11558.0,484.2
1619,183.6,135.6,10877.0,407.6
1620,207.2,147.7,11746.0,562.1
1621,191.7,126.2,11656.0,371.0
1622,168.4,151.9,11070.0,370.9
1623,203.8,153.7,11645.0,513.5
1624,180.0,149.6,10814.0,475.2
1625,218.1,143.5,11039.0,623.1
1626,206.2,129.5,10872.0,516.4
1627,183.3,153.7,11658.0,447.5
1628,209.2,164.6,11631.0,627.9
1629,191.0,144.1,11695.0,450.7
1630,202.8,154.4,10805.0,591.7
1631,197.3,134.3,11351.0,462.1
1632,177.3,154.6,11575.0,410.7
1633,180.3,146.1,10971.0,432.3
1634,205.4,142.4,11515.0,526.0
1635,185.0,142.4,10893.0,449.0
1636,183.9,146.1,10999.0,427.1
1637,175.7,153.8,11323.0,399.1
1638,196.4,136.9,11519.0,474.4
1639,220.9,146.0,10960.0,645.7
1640,174.0,149.6,11004.0,420.3
1641,190.4,139.0,11025.0,440.5
1642,211.2,168.0,11063.0,655.1
1643,188.8,141.5,11049.0,443.7
1644,196.8,143.3,11235.0,490.6
1645,174.1,140.2,11519.0,358.8
1646,196.4,168.0,11282.0,593.9
1647,187.2,155.5,11654.0,470.4
1648,204.8,140.6,11591.0,536.6
1649,207.8,161.1,10939.0,641.9
1650,228.8,152.0,10854.0,697.2
1651,198.7,152.6,11766.0,527.8
1652,194.9,146.6,10888.0,488.6
1653,192.9,142.5,10963.0,487.2
1654,184.7,153.4,10824.0,471.8
1655,195.1,144.5,11491.0,510.8
1656,185.6,168.2,11441.0,527.8
1657,192.5,137.3,11886.0,417.1
1658,209.8,165.4,11776.0,616.0
1659,174.9,148.9,11252.0,408.4
1660,207.1,153.0,11209.0,598.4
1661,209.8,158.3,11127.0,626.5
1662,188.2,143.7,10968.0,448.8
1663,158.2,158.6,10952.0,351.6
1664,180.9,122.9,10946.0,367.4
1665,209.5,142.8,10926.0,591.9
1666,189.7,140.8,11065.0,464.0
1667,175.0,137.5,11137.0,366.4
1668,182.4,147.9,11858.0,424.7
1669,202.6,153.9,11436.0,546.5
1670,198.2,157.0,11886.0,532.3
1671,186.4,152.4,11210.0,510.4
1672,184.5,143.3,11303.0,426.3
1673,184.1,153.7,11157.0,479.0
1674,176.2,151.2,11001.0,415.5
1675,214.2,159.4,10957.0,665.8
1676,185.2,157.8,11840.0,457.3
1677,208.3,150.3,11885.0,545.6
1678,212.8,141.0,10849.0,625.7
1679,205.0,143.5,10965.0,545.1
1680,183.5,144.5,11266.0,440.8
1681,196.1,146.8,11005.0,484.0
1682,189.6,152.7,11200.0,496.7
1683,176.4,157.2,10942.0,464.3
1684,194.9,149.5,11302.0,494.3
1685,172.3,150.2,11099.0,364.1
1686,207.8,151.4,11187.0,584.0
1687,183.0,144.8,10904.0,445.3
1688,193.0,140.7,11271.0,476.1
1689,194.2,132.4,11882.0,450.8
1690,186.1,143.0,11162.0,438.2
1691,198.8,154.7,11764.0,507.0
1692,182.9,143.0,11728.0,390.2
1693,203.1,147.6,11847.0,516.8
1694,169.8,154.7,11669.0,389.4
1695,191.9,155.2,11526.0,487.7
1696,219.1,139.2,11742.0,580.7
1697,175.0,160.0,10883.0,457.1
1698,179.8,161.3,11309.0,461.8
1699,197.7,138.7,11888.0,442.5
1700,192.7,141.8,11647.0,444.7
1701,195.3,161.9,11858.0,484.1
1702,197.3,148.5,11658.0,499.7
1703,199.5,127.8,11762.0,432.9
1704,206.6,136.0,11577.0,504.5
1705,196.1,147.5,11637.0,495.3
1706,186.4,138.4,11375.0,428.3
1707,200.1,145.9,11817.0,492.5
1708,218.5,150.3,11708.0,613.7
1709,188.0,164.6,11728.0,475.1
1710,175.4,147.1,11540.0,383.3
1711,206.6,160.7,11135.0,616.9
1712,188.2,164.3,10839.0,525.8
1713,157.4,164.3,11829.0,357.1
1714,202.7,152.8,11445.0,538.9
1715,182.0,130.4,11128.0,391.2
1716,188.6,154.6,10964.0,503.6
1717,195.0,160.5,11712.0,532.1
1718,192.9,149.2,11720.0,487.0
1719,200.6,167.4,11696.0,586.8
1720,183.5,158.6,11510.0,432.2
1721,197.7,155.7,11203.0,561.1
1722,186.1,160.9,11134.0,523.3
1723,201.1,153.3,10809.0,566.3
1724,199.2,125.1,11717.0,427.2
1725,176.0,145.0,10896.0,398.7
1726,206.3,162.0,11494.0,570.5
1727,182.0,141.9,11354.0,402.8
1728,202.1,147.8,11379.0,522.4
1729,195.5,139.6,11819.0,446.0
1730,217.6,167.8,10835.0,718.9
1731,186.6,166.8,11651.0,487.8
1732,184.8,141.2,10857.0,443.7
1733,189.7,151.5,10842.0,491.3
1734,185.5,143.2,11273.0,445.0
1735,202.0,156.1,10869.0,596.4
1736,165.8,155.1,11668.0,400.9
1737,174.2,158.1,11383.0,438.4
1738,174.0,153.3,10832.0,432.1
1739,204.3,179.4,10845.0,680.7
1740,215.7,139.7,11474.0,570.8
1741,188.4,132.9,11687.0,408.7
1742,187.5,146.1,11282.0,447.3
1743,191.1,134.3,11410.0,441.4
1744,207.4,135.1,11680.0,476.6
1745,176.1,140.0,11472.0,374.7
1746,193.6,140.8,11047.0,485.8
1747,204.6,140.5,11474.0,508.2
1748,197.5,155.2,11491.0,523.7
1749,192.8,144.9,11608.0,462.3
1750,205.0,148.2,11483.0,529.9
1751,149.5,158.9,11866.0,316.8
1752,200.2,142.3,11017.0,502.4
1753,180.2,147.4,11846.0,408.6
1754,162.5,153.7,11392.0,362.5
1755,197.7,130.6,11539.0,427.9
1756,210.6,126.2,10909.0,514.0
1757,187.9,153.5,11219.0,469.5
1758,204.3,154.9,11646.0,576.0
1759,214.2,170.6,11578.0,659.1
1760,209.7,151.6,10844.0,605.0
1761,214.6,158.2,11401.0,620.6
1762,201.1,148.0,10897.0,529.2
1763,191.1,153.0,11895.0,493.7
1764,166.0,166.7,11787.0,397.7
1765,186.3,128.8,10823.0,415.1
1766,177.4,154.1,11745.0,402.9
1767,222.6,171.4,11811.0,732.3
1768,187.4,152.8,11189.0,467.1
1769,191.8,166.5,11591.0,540.6
1770,198.3,143.7,11286.0,487.5
1771,190.7,149.7,11521.0,462.6
1772,215.4,150.3,11174.0,635.7
1773,180.7,127.8,11155.0,387.0
1774,192.9,138.3,11267.0,465.9
1775,178.9,139.0,10960.0,390.1
1776,170.2,158.2,11714.0,384.6
1777,180.8,158.7,11184.0,466.4
1778,189.4,153.2,11240.0,476.5
1779,183.6,158.2,11783.0,473.0
1780,179.6,148.4,11346.0,385.8
1781,168.9,162.0,11399.0,393.8
1782,188.8,150.1,11852.0,443.5
1783,167.4,150.6,11775.0,315.8
1784,201.4,147.3,10986.0,523.1
1785,191.2,156.8,11321.0,516.1
1786,168.1,145.8,11868.0,347.7
1787,185.4,159.8,11210.0,513.3
1788,178.7,138.7,11209.0,418.4
1789,194.8,139.0,11015.0,485.4
1790,210.1,156.9,10926.0,638.5
1791,161.9,149.1,11614.0,337.4
1792,191.7,145.5,11647.0,419.3
1793,187.6,158.9,11866.0,450.4
1794,200.1,143.9,11651.0,496.0
1795,193.2,148.0,11068.0,508.4
1796,178.7,164.0,10844.0,487.4
1797,185.2,165.4,11884.0,464.0
1798,178.1,165.7,11174.0,484.3
1799,206.1,147.2,11143.0,583.5
1800,190.3,162.3,11797.0,512.4
1801,218.5,140.5,11444.0,601.1
1802,189.1,140.9,11036.0,448.2
1803,179.4,126.5,11778.0,361.7
1804,167.3,166.7,11893.0,394.6
1805,163.0,141.4,10895.0,352.2
1806,166.2,148.7,11748.0,355.3
1807,194.0,140.9,11230.0,470.4
1808,197.6,157.0,11376.0,525.9
1809,166.3,146.2,11806.0,341.3
1810,203.4,137.0,11871.0,492.2
1811,182.8,154.4,11088.0,458.5
1812,192.2,135.7,11034.0,467.6
1813,214.2,141.6,10889.0,607.7
1814,203.5,128.9,11418.0,462.9
1815,186.0,135.8,10815.0,455.0
1816,176.6,151.8,11253.0,415.5
1817,157.7,130.4,10881.0,320.7
1818,179.2,135.2,11246.0,392.6
1819,186.8,150.0,10844.0,482.5
1820,175.2,144.6,11719.0,365.3
1821,188.0,169.9,11031.0,543.3
1822,191.2,168.3,11161.0,548.1
1823,186.6,141.3,11757.0,399.8
1824,180.2,155.6,11621.0,431.7
1825,192.5,157.5,11041.0,516.7
1826,196.6,144.0,10879.0,520.6
1827,173.6,135.0,11587.0,371.0
1828,211.2,149.9,11230.0,576.7
1829,188.5,148.3,11643.0,478.3
1830,190.3,145.6,11290.0,465.2
1831,200.6,154.4,11181.0,541.3
1832,193.5,142.5,11296.0,483.7
1833,204.3,138.5,11623.0,490.6
1834,194.3,151.1,11792.0,482.5
1835,180.8,153.9,10855.0,457.3
1836,195.4,138.2,11377.0,451.8
1837,172.8,159.3,10836.0,450.0
1838,191.6,132.3,11315.0,425.0
1839,189.5,144.2,11774.0,418.3
1840,186.9,147.4,11198.0,468.0
1841,188.1,143.6,11826.0,411.5
1842,161.8,144.3,11494.0,311.4
1843,181.8,168.7,11828.0,489.2
1844,191.4,141.5,11633.0,427.6
1845,192.4,174.4,10914.0,556.8
1846,174.6,154.4,11054.0,435.0
1847,209.0,150.9,11234.0,582.2
1848,177.0,154.8,10987.0,438.1
1849,204.5,175.3,11344.0,641.8
1850,196.4,140.1,11319.0,480.8
1851,180.3,138.8,11852.0,369.4
1852,216.6,142.5,11277.0,614.9
1853,172.1,150.3,11664.0,359.5
1854,203.8,132.7,11836.0,472.4
1855,205.0,150.2,11765.0,546.3
1856,179.9,166.9,11030.0,478.7
1857,210.9,151.5,11346.0,578.6
1858,186.2,147.1,11183.0,471.5
1859,194.3,143.8,11240.0,468.3
1860,193.9,159.0,11197.0,524.8
1861,188.0,141.7,11709.0,441.1
1862,202.2,168.5,11297.0,610.0
1863,201.9,169.3,11376.0,579.8
1864,163.8,152.6,11881.0,370.6
1865,209.6,149.9,10866.0,597.8
1866,165.1,160.3,11337.0,379.2
1867,205.5,160.9,11651.0,587.1
1868,206.9,141.9,10966.0,563.5
1869,173.6,144.7,11473.0,409.8
1870,183.8,136.8,11063.0,392.9
1871,173.4,154.1,11754.0,406.6
1872,186.8,156.7,11160.0,500.9
1873,185.4,136.5,11162.0,418.2
1874,201.7,145.4,11458.0,528.2
1875,209.7,136.5,11002.0,559.5
1876,210.9,141.0,11113.0,543.8
1877,181.6,155.5,11258.0,481.6
1878,186.9,142.7,11189.0,421.8
1879,164.7,147.0,11377.0,333.6
1880,177.9,133.7,11460.0,365.4
1881,204.5,151.9,11423.0,584.7
1882,214.2,149.6,11520.0,591.2
1883,171.5,142.7,11139.0,376.3
1884,181.1,148.1,10939.0,465.6
1885,189.6,151.8,11637.0,464.5
1886,194.2,141.9,11736.0,438.2
1887,177.9,135.2,11083.0,379.7
1888,196.4,168.1,11248.0,596.7
1889,182.9,143.7,11348.0,424.5
1890,189.8,149.0,11387.0,500.4
1891,198.2,160.1,11525.0,556.7
1892,190.1,185.3,10846.0,607.7
1893,183.5,137.6,11594.0,400.1
1894,188.4,154.5,10868.0,491.5
1895,188.7,142.9,11315.0,439.6
1896,184.4,144.6,11710.0,487.3
1897,186.1,142.8,11296.0,453.2
1898,214.0,138.7,10964.0,592.3
1899,198.4,149.6,11884.0,486.2
1900,185.6,135.3,11778.0,419.0
1901,200.5,159.5,11648.0,566.6
1902,185.0,150.6,11253.0,486.1
1903,207.6,154.2,11002.0,631.6
1904,195.5,145.3,11836.0,447.4
1905,188.4,146.3,11386.0,439.5
1906,196.7,152.9,11738.0,489.0
1907,166.4,138.4,11176.0,328.8
1908,173.1,146.4,11169.0,397.7
1909,172.1,141.4,11884.0,343.9
1910,192.1,141.1,11374.0,489.1
1911,216.0,128.9,10955.0,577.5
1912,223.5,163.4,11042.0,738.9
1913,199.6,143.1,11330.0,532.5
1914,197.5,161.6,10847.0,603.7
1915,163.0,160.7,11309.0,370.7
1916,181.9,137.1,11261.0,372.6
1917,178.2,139.1,11657.0,375.6
1918,180.7,175.6,11190.0,502.7
1919,187.5,167.5,11881.0,498.7
1920,182.9,149.7,10999.0,456.7
1921,160.3,152.6,11450.0,343.4
1922,201.2,143.7,10899.0,541.7
1923,173.9,154.3,11607.0,383.9
1924,193.6,142.8,11894.0,456.2
1925,221.1,129.7,11701.0,535.2
1926,176.2,136.8,11411.0,375.2
1927,152.0,150.2,11333.0,320.8
1928,185.7,138.7,11719.0,389.8
1929,206.5,149.3,11830.0,534.1
1930,219.4,139.3,11888.0,561.9
1931,171.6,142.2,11236.0,364.7
1932,197.5,158.5,11890.0,533.3
1933,183.0,152.5,10972.0,454.7
1934,188.4,149.9,11079.0,472.0
1935,229.7,158.8,10898.0,757.9
1936,167.5,154.8,11099.0,407.5
1937,193.8,164.5,11645.0,523.1
1938,197.0,145.4,11738.0,487.7
1939,206.3,145.7,11657.0,561.5
1940,191.5,137.0,11494.0,435.8
1941,194.6,145.7,11365.0,502.3
1942,184.1,159.6,11580.0,492.5
1943,194.0,163.0,11230.0,561.9
1944,184.9,159.6,11725.0,464.9
1945,199.3,132.1,11545.0,464.1
1946,184.5,160.8,11568.0,453.7
1947,195.7,131.6,11390.0,430.7
1948,189.6,159.0,11774.0,476.1
1949,206.9,146.3,11077.0,599.0
1950,189.2,157.0,11219.0,489.0
1951,163.4,136.7,11655.0,300.7
1952,208.9,161.7,11342.0,606.7
1953,176.4,135.4,11778.0,366.0
1954,180.2,143.3,11181.0,418.3
1955,181.1,140.0,11206.0,425.9
1956,210.6,132.5,11778.0,509.0
1957,158.0,150.9,11311.0,312.3
1958,237.1,168.1,11368.0,818.8
1959,205.8,176.7,11166.0,690.9
1960,193.3,151.0,11104.0,505.2
1961,189.2,161.2,11522.0,518.4
1962,194.3,152.3,10932.0,523.7
1963,197.8,155.0,11767.0,500.9
1964,199.7,146.6,11657.0,496.8
1965,198.3,152.0,11010.0,528.4
1966,191.3,155.4,11563.0,483.5
1967,187.0,144.2,11463.0,443.1
1968,187.7,149.2,11003.0,485.6
1969,187.1,149.4,11101.0,447.2
1970,207.0,158.3,11250.0,602.6
1971,198.9,139.3,11569.0,467.7
1972,145.9,149.5,11503.0,266.9
1973,199.8,169.1,11385.0,595.2
1974,192.9,161.6,11645.0,508.4
1975,189.7,163.5,11634.0,526.6
1976,184.2,150.2,11480.0,461.8
1977,206.9,153.2,11666.0,579.7
1978,204.2,160.0,11168.0,590.1
1979,178.4,165.6,11769.0,433.4
1980,196.1,130.5,11476.0,438.5
1981,175.4,136.8,11705.0,357.5
1982,169.3,163.1,11401.0,400.9
1983,180.6,147.2,11040.0,417.3
1984,202.9,143.3,11397.0,517.1
1985,204.3,137.5,11208.0,505.8
1986,197.7,144.4,11567.0,498.4
1987,200.9,136.0,11323.0,494.5
1988,197.7,170.9,11720.0,586.7
1989,180.4,149.8,11546.0,403.2
1990,196.5,149.4,11553.0,505.3
1991,202.0,155.9,11039.0,565.3
1992,201.3,159.6,11883.0,526.1
1993,207.8,159.5,11726.0,581.0
1994,200.6,160.7,11668.0,570.5
1995,195.3,143.7,11163.0,485.2
1996,206.1,147.0,11389.0,571.6
1997,189.6,157.7,10951.0,525.9
1998,176.8,144.7,11392.0,391.1
1999,187.6,149.9,10960.0,498.6
2000,178.8,154.0,11408.0,438.3
2001,179.9,157.9,11514.0,429.6
2002,187.8,132.2,11229.0,443.3
2003,178.1,157.1,11348.0,443.2
2004,185.4,147.7,11763.0,431.7
2005,161.6,157.1,10919.0,362.8
2006,193.2,157.8,11671.0,522.3
2007,190.0,166.1,10988.0,553.5
2008,177.7,163.5,10840.0,486.0
2009,199.9,163.5,11004.0,585.9
2010,204.1,164.4,11642.0,600.7
2011,165.9,152.9,11246.0,387.9
2012,178.6,150.3,11760.0,397.5
2013,178.5,158.7,11377.0,423.1
2014,175.9,157.3,10824.0,458.4
2015,202.4,146.9,11588.0,496.0
2016,187.1,154.0,10921.0,496.0
2017,186.0,149.6,11668.0,437.1
2018,159.9,141.5,10985.0,347.7
2019,199.5,162.9,11180.0,574.2
2020,171.4,150.6,11637.0,396.7
2021,190.9,170.5,11850.0,516.6
2022,194.2,133.7,11209.0,464.8
2023,210.4,144.4,11712.0,576.9
2024,170.4,150.3,11010.0,380.3
2025,144.7,161.4,11688.0,293.5
2026,192.8,154.0,11523.0,537.8
2027,217.0,153.1,11012.0,655.7
2028,208.6,138.7,11133.0,543.1
2029,193.1,138.4,10945.0,483.7
2030,182.6,153.2,11221.0,456.0
2031,202.1,136.4,11024.0,479.6
2032,175.4,144.7,11508.0,403.7
2033,197.1,155.0,11894.0,476.5
2034,197.6,140.2,10813.0,499.8
2035,205.9,166.1,11395.0,635.9
2036,231.4,162.2,11431.0,754.6
2037,195.9,134.3,11806.0,426.1
2038,182.4,140.7,11357.0,425.2
2039,189.6,127.1,11398.0,388.3
2040,163.5,142.2,11319.0,317.3
2041,179.6,157.7,11096.0,462.4
2042,183.9,145.9,10862.0,451.2
2043,182.1,154.6,11250.0,437.3
2044,192.3,134.8,10858.0,468.5
2045,177.7,158.0,11406.0,444.2
2046,206.8,144.4,11138.0,549.3
2047,190.0,150.1,11387.0,471.6
2048,189.9,149.1,10948.0,497.9
2049,185.1,137.3,11826.0,415.5
2050,192.3,138.5,11784.0,430.4
2051,202.4,159.7,11009.0,603.9
2052,177.0,154.0,11178.0,440.0
2053,180.1,160.5,11475.0,467.0
2054,185.4,153.2,10905.0,483.8
2055,169.8,151.4,11190.0,376.5
2056,177.7,132.7,11076.0,371.5
2057,182.9,147.3,11807.0,422.3
2058,203.1,149.7,11738.0,553.5
2059,193.9,169.5,11438.0,550.2
2060,192.9,156.9,11372.0,525.4
2061,202.8,165.4,11824.0,570.1
2062,187.9,156.0,11826.0,467.5
2063,195.9,142.9,11866.0,484.6
2064,188.5,151.2,10938.0,502.3
2065,194.0,152.4,10977.0,503.7
2066,181.3,140.6,11544.0,391.6
2067,153.4,146.2,11396.0,320.7
2068,188.0,147.9,10820.0,485.3
2069,211.3,166.1,10868.0,665.2
2070,203.9,129.2,11777.0,443.8
2071,204.5,162.1,11756.0,587.0
2072,208.5,140.6,11193.0,561.3
2073,191.3,136.3,11780.0,423.8
2074,193.0,161.8,11453.0,563.1
2075,180.7,157.3,11686.0,452.1
2076,185.3,162.5,11270.0,491.3
2077,199.2,158.0,10925.0,561.9
2078,208.1,170.6,11277.0,640.2
2079,187.9,155.6,11303.0,491.1
2080,183.2,148.4,11406.0,429.7
2081,190.0,153.4,10916.0,532.5
2082,199.0,162.4,11891.0,563.1
2083,168.3,142.2,11069.0,373.6
2084,155.6,143.5,11018.0,297.4
2085,181.7,146.9,11379.0,416.3
2086,171.7,129.0,11391.0,352.5
2087,182.4,151.4,11284.0,437.8
2088,187.8,131.1,11649.0,413.8
2089,183.2,150.5,11368.0,451.5
2090,211.8,158.7,11471.0,621.2
2091,194.9,145.2,11596.0,465.2
2092,194.5,166.8,10828.0,581.3
2093,199.3,135.4,11428.0,473.6
2094,172.9,161.9,11773.0,426.7
2095,205.6,156.8,10819.0,599.1
2096,188.9,132.8,11246.0,417.4
2097,200.1,177.1,11819.0,600.4
2098,173.9,149.4,11188.0,413.8
2099,166.7,141.2,11305.0,333.5
2100,202.3,135.9,11880.0,448.4
2101,195.6,147.8,11019.0,523.5
2102,176.5,148.7,10872.0,403.2
2103,177.0,151.0,11745.0,421.9
2104,206.9,147.0,11755.0,533.0
2105,172.2,156.3,11319.0,386.1
2106,214.6,146.1,11366.0,585.1
2107,176.5,130.7,11719.0,352.9
2108,199.6,148.5,11612.0,501.4
2109,185.1,126.3,11092.0,390.4
2110,199.0,153.5,10819.0,573.4
2111,181.8,140.2,11328.0,406.2
2112,187.6,151.6,11745.0,440.1
2113,190.6,163.1,11785.0,498.5
2114,175.0,140.5,11852.0,384.2
2115,201.1,160.6,11768.0,577.3
2116,182.3,145.7,11438.0,392.9
2117,186.6,167.5,11289.0,532.9
2118,175.1,146.3,11652.0,388.8
2119,151.6,141.6,11614.0,293.9
2120,187.1,156.9,11392.0,474.0
2121,226.2,145.6,10896.0,657.3
2122,201.8,141.6,11819.0,496.5
2123,189.7,145.2,11301.0,448.4
2124,186.1,149.6,11200.0,441.4
2125,190.3,163.4,11493.0,495.4
2126,198.2,130.7,11541.0,453.8
2127,172.3,150.2,11032.0,406.3
2128,206.7,156.2,11721.0,581.4
2129,200.7,151.9,11119.0,560.6
2130,200.8,163.1,11005.0,591.1
2131,196.6,149.3,11247.0,511.8
2132,190.3,148.2,11604.0,454.7
2133,200.1,155.9,11862.0,523.1
2134,198.9,151.0,11690.0,496.4
2135,184.7,146.1,11834.0,426.9
2136,181.4,155.2,10955.0,482.2
2137,191.5,143.5,10878.0,471.6
2138,213.2,143.9,11413.0,592.4
2139,171.4,144.7,11119.0,384.1
2140,168.0,163.5,11711.0,397.7
